drugName,drug_category,Padding_re_con,sentiment,uC_rank,drug_category_encoded
Etonogestrel,Hormonal Contraceptives,"[14, 12, 6, 61, 68, 11, 1166, 13, 299, 1, 21, 349, 10, 4, 1811, 836, 701, 427, 379, 400, 427, 34, 63, 16, 1563, 1168, 751, 31, 300, 9, 1, 14, 12, 26, 66, 68, 116, 272, 68, 1, 968, 10, 4, 411, 168, 335, 265, 440, 314, 296, 80, 8, 127, 209, 51, 27, 68, 53, 122, 536, 59, 65, 237, 118, 2846, 86, 92, 24, 535, 283, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,0
Etonogestrel,Hormonal Contraceptives,"[15, 783, 7, 20, 1874, 88, 20, 384, 18, 100, 7, 335, 10, 4, 7, 33, 55, 371, 72, 434, 249, 434, 100, 1056, 7145, 2, 213, 2, 20, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0
Etonogestrel,Hormonal Contraceptives,"[36, 396, 924, 376, 124, 2037, 70, 391, 1223, 4591, 179, 42, 85, 163, 1223, 20, 28, 140, 233, 18, 190, 121, 48, 55, 33, 12, 1223, 102, 375, 15, 764, 20, 91, 132, 2, 213, 237, 118, 86, 10, 4, 86, 4, 757, 14, 12, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,0
Etonogestrel,Hormonal Contraceptives,"[36, 14293, 135, 18, 111, 14, 18, 110, 480, 33, 55, 30, 6, 792, 1408, 100, 24, 20, 34, 5852, 78, 144, 59, 65, 14, 12, 6, 34, 102, 183, 25, 85, 163, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0
Ethinyl estradiol / norethindrone,Hormonal Contraceptives,"[21, 134, 110, 106, 168, 41, 65, 162, 632, 2004, 815, 672, 4915, 9, 64, 1465, 11, 1071, 4625, 105, 88, 176, 1190, 26, 148, 158, 14, 12, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0
Ethinyl estradiol / norethindrone,Hormonal Contraceptives,"[1577, 935, 326, 68, 45, 124, 88, 47, 45, 400, 19, 20, 16, 31, 52, 2627, 430, 427, 13, 21, 183, 183, 45, 173, 1577, 18, 173, 308, 132, 30, 88, 40, 21, 718, 70, 56, 16, 450, 190, 941, 13, 47, 558, 23, 70, 227, 121, 1074, 121, 432, 679, 1559, 169, 88, 268, 18, 10285, 7, 77, 125, 21, 430, 43, 358, 63, 403, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0
Levonorgestrel,Hormonal Contraceptives,"[220, 6, 61, 482, 50, 36, 21, 259, 107, 4042, 7, 10, 4, 9, 20, 19, 148, 1178, 82, 373, 370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,2,0
Ethinyl estradiol / norethindrone,Hormonal Contraceptives,"[61, 97, 17, 384, 18, 101, 371, 279, 612, 326, 1, 395, 498, 34, 1138, 1980, 1786, 20, 190, 8, 103, 3788, 17, 1026, 941, 63, 371, 3, 31, 145, 444, 20, 2, 1196, 194, 2521, 1206, 5, 17, 28, 61, 8, 1075, 1179, 5342, 100, 671, 22, 151, 215, 20, 600, 63, 2285, 326, 1138, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0
Levonorgestrel,Hormonal Contraceptives,"[36, 345, 66, 343, 119, 47, 406, 32, 170, 431, 64, 135, 5, 197, 22, 175, 147, 21, 88, 17, 162, 139, 987, 1801, 336, 755, 62, 10, 4, 1818, 1104, 135, 2, 41, 273, 466, 2, 1176, 761, 501, 36, 423, 406, 20, 44, 618, 106, 37, 53, 49, 11, 238, 320, 34, 455, 4, 582, 243, 455, 449, 780, 22, 1112, 59, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0
Etonogestrel,Hormonal Contraceptives,"[36, 375, 32, 170, 2754, 451, 70, 40, 247, 1418, 191, 70, 10, 4, 183, 45, 585, 85, 163, 404, 263, 113, 14, 12, 4, 475, 143, 901, 2314, 320, 87, 336, 21, 171, 1, 713, 113, 875, 273, 36, 449, 45, 36, 80, 191, 4, 12371, 324, 99, 266, 10, 4, 40, 18, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0
Levonorgestrel,Hormonal Contraceptives,"[345, 39, 722, 198, 169, 28, 40, 20, 87, 26, 5055, 8708, 34, 170, 28, 70, 176, 3, 399, 8, 20, 618, 18, 7, 6522, 154, 16, 2399, 214, 4870, 368, 450, 941, 58, 100, 23, 6, 4743, 23, 394, 77, 450, 1647, 941, 2986, 1026, 60, 13, 345, 1647, 94, 215, 1026, 2264, 7, 5, 157, 84, 3456, 180, 457, 506, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0
Etonogestrel,Hormonal Contraceptives,"[93, 60, 14, 12, 4, 237, 86, 396, 239, 15, 59, 146, 26, 7, 165, 21, 1, 100, 238, 15, 362, 20, 9, 70, 28, 70, 1589, 209, 764, 9, 70, 13, 299, 542, 85, 163, 271, 36, 396, 247, 475, 14, 12, 727, 106, 168, 864, 79, 20, 19, 13, 93, 14, 12, 4, 26, 2, 8, 5158, 93, 22, 475, 14, 12, 199, 431, 2, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,0
Etonogestrel,Hormonal Contraceptives,"[14, 12, 76, 52, 26, 326, 124, 85, 163, 2438, 274, 225, 25, 502, 8, 14, 12, 729, 85, 163, 55, 968, 23, 1157, 2781, 1650, 628, 284, 43, 168, 8, 247, 72, 102, 57, 11, 190, 270, 346, 612, 279, 185, 13, 43, 238, 80, 596, 497, 176, 310, 32, 447, 396, 10, 4, 300, 111, 2, 175, 261, 239, 276, 320, 360, 28, 873, 49, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,0
Levonorgestrel,Hormonal Contraceptives,"[689, 2196, 2616, 2, 435, 739, 818, 8, 213, 1254, 3019, 44, 160, 818, 8, 213, 4030, 42, 431, 451, 1049, 36, 284, 416, 31, 1147, 20, 4443, 5402, 847, 127, 21, 106, 96, 90, 261, 139, 5, 222, 904, 100, 116, 492, 8, 20, 2616, 36, 20, 548, 2616, 19, 418, 63, 122, 224, 100, 49, 213, 1, 21, 1527, 344, 65, 1089, 210, 984, 309, 153, 1476, 373, 370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,2,0
Etonogestrel,Hormonal Contraceptives,"[36, 375, 344, 93, 59, 15, 317, 2, 213, 52, 55, 33, 875, 70, 98, 39, 36, 40, 3, 60, 8, 650, 2, 121, 403, 16, 20, 70, 32, 93, 111, 176, 18, 185, 70, 44, 80, 1394, 1110, 32, 1, 23, 175, 283, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0
Levonorgestrel,Hormonal Contraceptives,"[150, 24, 166, 105, 2, 630, 4318, 908, 24, 898, 431, 34, 486, 47, 180, 2155, 204, 143, 14, 12, 539, 903, 36, 1984, 423, 135, 199, 514, 135, 273, 84, 1911, 449, 5, 831, 78, 748, 168, 394, 701, 18, 52, 16, 439, 7, 20, 671, 91, 7, 33, 55, 417, 1639, 1166, 238, 148, 9, 101, 814, 41, 45, 173, 42, 101, 8, 1527, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,0
Etonogestrel,Hormonal Contraceptives,"[375, 39, 762, 762, 953, 70, 471, 40, 70, 344, 971, 3, 193, 20, 1427, 74, 1035, 21, 24, 758, 188, 758, 722, 9, 1248, 740, 121, 349, 63, 612, 279, 315, 411, 320, 95, 206, 2, 213, 39, 375, 135, 762, 55, 320, 33, 30, 274, 25, 29, 39, 375, 16, 29, 53, 6, 185, 13, 25, 206, 2, 82, 300, 147, 8, 213, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0
Etonogestrel,Hormonal Contraceptives,"[8, 2781, 150, 166, 1061, 33, 55, 7, 7427, 168, 25, 1079, 65, 150, 60, 4386, 120, 239, 96, 79, 1639, 237, 237, 86, 401, 153, 383, 88, 162, 407, 266, 166, 162, 669, 407, 309, 166, 50, 1887, 713, 354, 20, 39, 61, 7, 33, 55, 6, 89, 1778, 11, 25, 106, 168, 130, 117, 14, 12, 206, 717, 664, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0
Levonorgestrel,Hormonal Contraceptives,"[35, 21, 106, 456, 1510, 856, 589, 1, 150, 10, 4, 3, 76, 7, 10, 4, 3, 148, 9, 363, 287, 279, 11, 195, 1006, 282, 90, 81, 701, 19, 492, 20, 3, 492, 20, 19, 148, 9, 70, 1589, 48, 19, 48, 54, 20, 54, 9, 2800, 287, 40, 90, 63, 799, 5, 141, 138, 8, 49, 6, 2, 213, 206, 767, 301, 359, 84, 373, 370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0
Ethinyl estradiol / norethindrone,Hormonal Contraceptives,"[97, 724, 674, 948, 7, 85, 163, 7, 33, 55, 1337, 17, 7, 320, 7, 5212, 228, 1035, 875, 20, 60, 19, 836, 277, 2, 333, 20, 92, 1336, 18, 20, 30, 88, 279, 612, 60, 3, 2, 5, 434, 72, 1178, 290, 284, 21, 136, 61, 99, 881, 109, 846, 44, 261, 15734, 449, 1035, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0
Levonorgestrel,Hormonal Contraceptives,"[93, 96, 21, 2, 4, 166, 150, 112, 16, 6, 162, 482, 841, 106, 35, 284, 416, 129, 702, 28, 621, 445, 20, 35, 320, 310, 466, 309, 296, 28, 127, 1325, 431, 354, 1029, 2, 13, 373, 370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0
Etonogestrel,Hormonal Contraceptives,"[467, 76, 2, 41, 43, 55, 53, 157, 289, 165, 45, 36, 122, 1917, 9, 20, 18, 526, 88, 348, 8, 508, 106, 168, 43, 130, 403, 383, 2, 482, 290, 16, 770, 336, 1, 167, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0
Etonogestrel,Hormonal Contraceptives,"[57, 516, 290, 2369, 1046, 2, 8, 213, 70, 1122, 54, 860, 539, 87, 2874, 1299, 1044, 54, 85, 94, 642, 134, 427, 65, 247, 52, 3, 66, 94, 70, 432, 453, 1026, 160, 107, 2, 191, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0
Ethinyl estradiol / norethindrone,Hormonal Contraceptives,"[35, 21, 52, 18, 40, 259, 554, 868, 9, 216, 278, 293, 432, 490, 2140, 270, 198, 835, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0
Levonorgestrel,Hormonal Contraceptives,"[423, 74, 66, 23, 1219, 96, 34, 47, 406, 354, 20, 331, 238, 28, 64, 5, 122, 348, 859, 3371, 1104, 1432, 15, 56, 16, 282, 63, 53, 447, 1765, 1335, 198, 314, 273, 186, 74, 423, 488, 56, 56, 49, 3371, 127, 550, 9, 8, 63, 394, 824, 223, 1214, 941, 63, 237, 86, 244, 80, 8, 31, 350, 5, 11, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0
Ethinyl estradiol / norethindrone,Hormonal Contraceptives,"[14, 12, 113, 7, 335, 10, 4, 190, 20, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0
Etonogestrel,Hormonal Contraceptives,"[119, 36, 467, 135, 924, 96, 70, 15, 18, 121, 209, 101, 116, 85, 163, 1, 2829, 2006, 523, 247, 34, 371, 1162, 5, 2471, 467, 7, 33, 55, 45, 157, 17, 17, 664, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,0
Levonorgestrel,Hormonal Contraceptives,"[135, 814, 5, 53, 128, 319, 786, 1281, 958, 301, 11, 205, 61, 19, 301, 958, 63, 341, 30, 5, 42, 337, 2, 600, 1104, 42, 69, 2191, 100, 2159, 1686, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,0
Ethinyl estradiol / norethindrone,Hormonal Contraceptives,"[1, 1456, 76, 26, 61, 276, 320, 15, 146, 18, 36, 85, 163, 41, 6, 61, 263, 113, 21, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0
Levonorgestrel,Hormonal Contraceptives,"[64, 11, 390, 522, 419, 952, 13, 36, 1546, 56, 44, 113, 99, 2, 151, 169, 77, 84, 480, 2, 151, 423, 64, 11, 154, 11, 41, 8, 1563, 456, 69, 65, 11, 16, 800, 419, 498, 79, 450, 713, 64, 80, 65, 169, 2, 17, 450, 713, 131, 450, 704, 2276, 1237, 60, 632, 3, 2276, 1375, 562, 1, 6, 39, 2, 44, 763, 227, 11, 43, 2085, 3942, 651, 43, 24, 44, 108, 2, 151, 80, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0
Ethinyl estradiol / norethindrone,Hormonal Contraceptives,"[96, 124, 127, 674, 509, 26, 47, 718, 70, 395, 2555, 340, 221, 30, 19, 359, 40, 116, 215, 184, 88, 20, 23, 30, 32, 19, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0
Levonorgestrel,Hormonal Contraceptives,"[326, 79, 1173, 47, 841, 106, 13, 47, 17, 370, 21, 841, 106, 830, 830, 2, 3019, 350, 4577, 1429, 1177, 2, 431, 895, 13, 431, 354, 170, 151, 246, 830, 35, 3898, 11602, 95, 335, 63, 222, 90, 257, 121, 350, 2613, 36, 20, 36, 20, 5321, 13, 373, 370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0
Levonorgestrel,Hormonal Contraceptives,"[345, 135, 66, 184, 96, 423, 2303, 210, 20, 3, 60, 18, 34, 81, 324, 610, 5, 1277, 672, 662, 308, 299, 7, 851, 255, 5, 261, 1621, 1167, 309, 45, 141, 101, 152, 33, 337, 382, 22, 216, 415, 1688, 4470, 324, 1, 162, 4470, 417, 26, 34, 610, 155, 164, 51, 25, 672, 255, 54, 85, 77, 54, 1, 562, 274, 27, 152, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0
Ethinyl estradiol / norethindrone,Hormonal Contraceptives,"[9, 1, 66, 572, 382, 1272, 63, 215, 70, 215, 70, 15, 18, 60, 19, 20, 140, 3, 52, 14, 12, 63, 124, 98, 39, 15, 9, 20, 397, 60, 18, 47, 49, 65, 75, 85, 163, 1, 15281, 1028, 24, 113, 21, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0
Levonorgestrel,Hormonal Contraceptives,"[119, 7, 515, 135, 345, 5, 575, 5, 1021, 56, 222, 17, 14, 12, 21, 209, 215, 70, 63, 36, 295, 70, 15, 3, 8, 135, 399, 184, 3, 121, 82, 2000, 1464, 501, 215, 20, 457, 506, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,3,0
Etonogestrel,Hormonal Contraceptives,"[36, 467, 830, 1041, 70, 471, 40, 39, 1037, 694, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,0
Etonogestrel,Hormonal Contraceptives,"[17, 375, 7, 295, 719, 396, 399, 281, 193, 2004, 204, 948, 396, 1748, 463, 875, 4333, 10, 4, 16, 29, 719, 69, 33, 55, 69, 390, 227, 1179, 1876, 8, 612, 18, 337, 301, 4, 1244, 20, 669, 60, 719, 190, 70, 121, 993, 47, 406, 213, 1618, 370, 237, 873, 86, 99, 149, 118, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0
Etonogestrel,Hormonal Contraceptives,"[354, 26, 312, 396, 16, 55, 33, 7, 208, 852, 1026, 13, 20, 616, 47, 558, 28, 140, 39, 8, 20, 305, 7, 208, 238, 1044, 2811, 131, 1213, 1026, 34, 7, 208, 1000, 63, 39, 2440, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0
Ethinyl estradiol / norethindrone,Hormonal Contraceptives,"[57, 21, 23, 52, 18, 8, 90, 30, 63, 1, 21, 121, 19, 106, 482, 9, 121, 136, 3, 52, 181, 19, 1093, 445, 21, 52, 86, 1417, 34, 125, 13, 1, 121, 973, 21, 40, 34, 35, 13, 349, 121, 504, 215, 3, 190, 324, 40, 121, 52, 3, 66, 105, 179, 241, 50, 1832, 828, 554, 69, 368, 535, 24, 40, 121, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,0
Levonorgestrel,Hormonal Contraceptives,"[481, 742, 135, 2083, 135, 937, 150, 133, 1420, 695, 640, 238, 180, 2, 361, 304, 35, 65, 50, 237, 192, 169, 97, 573, 11, 59, 93, 184, 5, 98, 186, 221, 143, 402, 402, 187, 31, 156, 31, 273, 44, 15, 97, 63, 44, 75, 70, 2, 44, 237, 96, 86, 99, 1420, 695, 525, 237, 344, 695, 5446, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0
Ethinyl estradiol / norethindrone,Hormonal Contraceptives,"[67, 674, 14, 12, 215, 63, 15, 52, 19, 9, 295, 195, 831, 3004, 134, 132, 20, 190, 63, 40, 8, 213, 741, 55, 1107, 3488, 68, 116, 159, 1341, 2, 237, 28, 1874, 791, 33, 158, 207, 141, 938, 265, 112, 8, 235, 120, 16, 169, 116, 2563, 113, 21, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0
